,demand
3472,24993.604966530285
3473,26202.467173779296
3474,29778.051074818984
3475,28826.79845388523
3476,26269.65597694226
3477,20444.04583449781
3478,10431.90837858173
3479,6131.051844643345
3480,6358.412097692328
3481,6323.628867059084
3482,7242.612650637124
3483,6211.070248769454
3484,6813.701912309823
3485,6687.105963707176
3486,6693.496050058552
3487,6557.661056410269
3488,6695.572995324056
3489,6679.629589115392
3490,8563.213249914648
3491,11978.875255366658
3492,22185.09357417262
3493,24422.399235171382
3494,28462.348751185233
3495,28885.226968644438
3496,21821.668335958384
3497,28305.654379224186
3498,29704.194485487846
3499,25686.77970262675
3500,25153.510286431785
3501,18643.364605782786
3502,10384.216758387485
3503,6946.976705937617
3504,6582.054369035169
3505,6227.6261890985015
3506,6008.093260089036
3507,6786.563655540545
3508,6762.970038831712
3509,6812.027561390024
3510,6618.843628474885
3511,6773.916024397106
3512,6195.537941264431
3513,6771.1528402893055
3514,7642.507717064728
3515,11993.891938954575
3516,23634.25193945126
3517,23249.68489316392
3518,25997.526605651736
3519,31496.66625940072
3520,24800.555154612033
3521,29899.356116161125
3522,29637.729006932736
3523,28241.762921573172
3524,27147.940898458568
3525,19880.430318126055
3526,9379.34974777831
3527,6482.271635314548
3528,7050.92369144174
3529,6929.89861424839
3530,7217.551645418268
3531,7064.009862835549
3532,7155.57113890021
3533,6677.134344540539
3534,6961.83913072329
3535,6877.612445493912
3536,6689.1560233701775
3537,6394.407424039408
3538,7085.493368063768
3539,6712.725546997778
3540,7482.315976986415
3541,6623.462813630208
3542,6451.848044988785
3543,7122.197005509018
3544,6300.685087475971
3545,6284.193439364624
3546,6648.609159673874
3547,6668.642634516189
3548,6508.26426751232
3549,6512.293038856541
3550,6428.938449718642
3551,6467.935451979771
3552,6794.418022939819
3553,6873.122521133873
3554,6479.856713077305
3555,6771.579652089492
3556,7095.472575886751
3557,6782.8537219707705
3558,6790.176115343566
3559,7309.905150741014
3560,6936.150930443775
3561,6188.141847369377
3562,7308.944550668514
3563,6119.418277075658
3564,6714.338204881264
3565,6495.425649627363
3566,6218.758800577808
3567,6997.073587610935
3568,6435.371501426392
3569,7284.655914683994
3570,6608.156132215953
3571,6694.377877890448
3572,5866.35490322902
3573,6829.192757727463
3574,6752.368425201044
3575,5928.3136746699465
3576,7395.835752226094
3577,6934.288290131064
3578,6283.67829069456
3579,6340.202147850065
3580,6335.119501760205
3581,6802.474383946669
3582,6636.326271371058
3583,7242.9154304670965
3584,6325.087028289657
3585,6706.607285685035
3586,7988.503370278438
3587,11388.896055430107
3588,21312.67753211399
3589,26628.64687757965
3590,27168.172569343857
3591,29194.749025698486
3592,23968.15011975752
3593,24026.332006113204
3594,32164.204066252067
3595,25107.835926091084
3596,26630.614398698068
3597,20966.090062137897
3598,10266.221279739348
3599,6948.3738079823415
3600,6173.977335159266
3601,6862.892406779976
3602,6542.356659892758
3603,6565.8188684773995
3604,6289.399380867916
3605,6231.100738819959
3606,6775.366935256588
3607,7069.430347350491
3608,7051.8486466681525
3609,6381.938206057689
3610,7855.296772208812
3611,12380.973059348773
3612,23669.559708522276
3613,24474.375044696415
3614,25502.50272288743
3615,31454.01356466567
3616,26159.772220608378
3617,29365.958920785768
3618,31780.01105529714
3619,28462.274761750534
3620,25601.617512603556
3621,19321.285873619287
3622,9875.488147035321
3623,6327.652325285116
3624,6303.572805353995
3625,6652.1056475622545
3626,6524.442071512096
3627,6781.347206113666
3628,6502.278052400926
3629,6617.526173164892
3630,6213.6700187054
3631,5924.009917354641
3632,5944.51017664088
3633,6246.057630060165
3634,8210.685062223012
3635,11245.847721750646
3636,25371.1889610037
3637,24515.10089296435
3638,24356.3449505209
3639,28650.433812816427
3640,27541.165599066524
3641,27829.557216619294
3642,29572.57797605621
3643,31456.122514818846
3644,26973.731035204677
3645,19437.89927976764
3646,10010.625175381363
3647,7205.213638507578
3648,7159.51923804491
3649,7443.010289913866
3650,6426.385967042184
3651,6648.591839374282
3652,7137.706799703461
3653,7278.560722149802
3654,6810.651784294025
3655,7310.565960141787
3656,6682.461293564793
3657,6818.639199354077
3658,7318.06498730344
3659,12317.052558583871
3660,23201.97162595537
3661,23716.838417124356
3662,26844.241329634642
3663,27793.213328253987
3664,23742.30187718286
3665,27442.5710773219
3666,30310.245971994726
3667,29303.204203934023
3668,27512.369338894794
3669,20862.10226685087
3670,9813.091567594376
3671,6884.039863133048
3672,6834.1175205642485
3673,6772.306481035828
3674,5928.261931873157
3675,7010.612849656033
3676,6546.30507725178
3677,6475.765812901631
3678,6718.573829813171
3679,6434.394495515664
3680,7414.184898812247
3681,6891.310766215984
3682,8496.41332799335
3683,12546.281147465474
3684,22544.829137936547
3685,25001.88107569658
3686,28648.21137566757
3687,28474.800231278372
3688,25244.29609318881
3689,28954.564058217165
3690,31874.82220887718
3691,27961.999000907843
3692,26247.355749345144
3693,18425.277417673402
3694,10582.093655104305
3695,6483.75655847409
3696,6088.282247151506
3697,6450.290793200979
3698,7204.136540493909
3699,7079.557192505835
3700,7391.364966200492
3701,7056.369385958991
3702,6857.850343319322
3703,6531.675852691807
3704,7606.582496636496
3705,7457.594335469033
3706,6448.159400520137
3707,6337.398091174222
3708,7251.383266385788
3709,7795.162946687814
3710,6499.604942199665
3711,6870.27611828558
3712,6633.48353927492
3713,6949.695401279281
3714,6922.183817188996
3715,6628.761484238488
3716,6772.250095903342
3717,6814.719113429275
3718,6813.783487718833
3719,6232.489493035867
3720,6226.170431374556
3721,6098.1283619979795
3722,6641.142842138206
3723,6787.25047004516
3724,6409.358223760291
3725,6439.620174703223
3726,6895.090243772717
3727,6737.815194625079
3728,7133.559037293133
3729,7411.279084376555
3730,7051.698674440495
3731,6907.784524771591
3732,6607.1436913244015
3733,6082.069152691886
3734,6143.0755346403785
3735,6853.433196688622
3736,6558.806254692731
3737,7212.818085110282
3738,6237.130654508779
3739,7184.635337227974
3740,6185.063523299108
3741,5908.877462341173
3742,6303.615536815401
3743,7024.617378113529
3744,6243.823003702847
3745,7112.266412500103
3746,6705.433707574318
3747,6663.357797128424
3748,7034.551683174812
3749,6954.640895000601
3750,6395.079949973172
3751,6472.476202918355
3752,6956.5271862153595
3753,6416.24288805029
3754,7550.467585455042
3755,12003.809984024
3756,23340.046636943942
3757,25306.886304310414
3758,25260.098193411555
3759,28662.559215980542
3760,23094.417797484944
3761,26474.580169034314
3762,32030.89303495881
3763,27695.691689056202
3764,26672.889085194016
3765,19624.447939328038
3766,10162.459637841754
3767,6500.614055023606
3768,6385.34168470885
3769,7028.834754615854
3770,6492.992137773552
3771,6102.872969157108
3772,6309.709464672824
3773,6308.985424384094
3774,6876.711408490318
3775,6735.585085705625
3776,6752.670353768219
3777,6774.901314527346
3778,8262.78433149567
3779,11641.81377394308
3780,22432.110338600953
3781,25316.307572481535
3782,27882.914027392268
3783,28177.368006619916
3784,26183.778372314715
3785,28409.343939854683
3786,32125.088229837664
3787,27834.74711096883
3788,24535.62158546374
3789,20575.829698367943
3790,10009.734966207488
3791,6748.341745267585
3792,6292.0401840216255
3793,6896.643648579284
3794,6352.715275265927
3795,6894.083859469541
3796,6976.189469524371
3797,7096.3222715153415
3798,6942.887054469584
3799,6560.891545035454
3800,6720.909820164046
3801,7171.517983394962
3802,8059.151241020923
3803,11533.791795384028
3804,23173.700919103354
3805,25656.709706096826
3806,26452.81076434169
3807,32800.805841022484
3808,24268.917318973206
3809,28539.902587214397
3810,31977.60577466617
3811,23971.857285009217
3812,26392.186933858673
3813,19959.882867277272
3814,9811.583372505973
3815,6739.516036474519
3816,6635.085974795479
3817,5950.592418045672
3818,6774.095289690397
3819,6516.159903239536
3820,6739.368760768353
3821,6346.500043903893
3822,6113.65494086973
3823,6433.376141855154
3824,6288.569534808717
3825,6624.558953619409
3826,8222.563843833756
3827,11226.622154898547
3828,23103.90993764338
3829,22885.458590035854
3830,26603.505260692975
3831,30281.93737705962
3832,24142.272526908364
3833,27400.651091439948
3834,29687.370579019924
3835,30857.101488608245
3836,26542.27694032505
3837,21400.683555733747
3838,9938.898931318552
3839,6859.4579379864945
3840,6589.726744976698
3841,6164.540267765194
3842,6726.245796383396
3843,6441.667108152108
3844,6700.874019435433
3845,6672.49180691499
3846,7162.6702503026845
3847,6868.140264921688
3848,6097.972917846516
3849,7017.342530578319
3850,7997.968596138905
3851,12328.971541542733
3852,23115.2155241967
3853,25582.123224355048
3854,26937.138042946463
3855,32608.099870636834
3856,24940.151841397143
3857,28117.275557736633
3858,31401.690466120734
3859,27964.384302165083
3860,23888.662851513847
3861,20534.145629485338
3862,11016.069804095803
3863,6069.6309826058605
3864,6390.852365858563
3865,6136.855125225513
3866,7451.210281231494
3867,7052.133375127759
3868,6697.519968609972
3869,6815.489771347171
3870,6840.888630591186
3871,6761.782970409539
3872,6506.4411837264815
3873,6559.060109110632
3874,6778.098073748991
3875,6916.481254095529
3876,6437.690266679772
3877,6431.353803374974
3878,6584.660097689989
3879,6512.986907682702
3880,6803.8412082915
3881,6941.202338500941
3882,6543.945679650123
3883,6567.821514842169
3884,6307.658645446517
3885,6160.606559195581
3886,6641.190502607675
3887,6943.513938996171
3888,6264.833381985878
3889,6184.725526541298
3890,6813.131488435384
3891,6133.378960669869
3892,6359.323122700237
3893,6493.142400362138
3894,6549.01260260428
3895,6803.148673575214
3896,6597.88177459831
3897,6753.5410041093455
3898,6457.592243800063
3899,6358.058162505645
3900,6249.471688773536
3901,6714.164265850091
3902,6444.220887270956
3903,6575.931694103706
3904,6421.3584475249445
3905,5877.153540509839
3906,6597.269316124497
3907,6400.172629726522
3908,6122.8569340105
3909,6620.544607794825
3910,6643.359908553171
3911,7020.9102876362185
3912,7093.2565077341515
3913,6409.273163944941
3914,6861.306439803165
3915,7459.303297438529
3916,7234.346424394225
3917,7206.392581647227
3918,6955.986844458145
3919,7263.920272002572
3920,7037.7495408218465
3921,6967.294184174256
3922,9366.845746788604
3923,11527.366243445038
3924,22335.512953945974
3925,26000.85349670272
3926,27006.468310819248
3927,28555.658150555624
3928,24837.495570502073
3929,28374.52802216392
3930,32400.93495248937
3931,32410.29044428894
3932,25762.089723989448
3933,20625.312107499118
3934,10610.456824374296
3935,6594.937098188507
3936,6038.578210169674
3937,6360.644900920622
3938,6475.544100434833
3939,6109.970795153746
3940,6541.781245003792
3941,7672.472610202241
3942,6799.137575873025
3943,6755.649192295859
3944,6537.544903970983
3945,6368.509498670212
3946,7299.365981847658
3947,11479.64062569263
3948,22001.68671994574
3949,22799.83312697711
3950,28991.59407764119
3951,29637.817772895003
3952,25679.371566939615
3953,26306.134927181385
3954,29420.81200592543
3955,29771.638913393526
3956,26771.908838499865
3957,22386.19972208617
3958,10880.008400705865
3959,6847.014344106779
3960,6909.391680067221
3961,7013.399976251927
3962,7026.912064766832
3963,7072.400291531914
3964,6167.903912266846
3965,6617.521566532814
3966,6101.181917160579
3967,6280.082593668267
3968,6258.962521495296
3969,7048.128969470634
3970,7702.911976003917
3971,10282.726089886573
3972,23297.64128734842
3973,24254.102198280296
3974,27050.855345676286
3975,28349.724809751133
3976,24207.804902828826
3977,27496.287342843207
3978,32128.006248384
3979,31431.809480120653
3980,25713.74781789872
3981,20674.20464249489
3982,9855.419650447788
3983,6751.908187076406
3984,6252.299493213789
3985,6444.40053670807
3986,6682.059080579018
3987,7135.159909821961
3988,6948.97966346697
3989,6553.181039682815
3990,6465.633434783944
3991,6891.761394326919
3992,6793.319393896336
3993,6667.698226603115
3994,7228.961332873187
3995,11855.273064070907
3996,22979.402360489243
3997,22676.480808067023
3998,25603.778511207795
3999,31659.576941577474
4000,25236.47617197001
4001,26923.044083365905
4002,28372.100206395226
4003,26333.072096008294
4004,26257.550053073286
4005,21993.838466091915
4006,10037.327584137362
4007,6847.97644359416
4008,6299.491583976985
4009,6458.638928707855
4010,6835.952208030254
4011,5805.188511420131
4012,6069.225296989601
4013,6632.219917696475
4014,6736.484378720019
4015,6601.041471133984
4016,6394.445713185379
4017,6444.9024333888
4018,8290.357013299536
4019,12167.180030301924
4020,22932.00593205492
4021,26325.655227888557
4022,25499.49085388993
4023,30825.200354856002
4024,22068.4460816015
4025,28266.312882824273
4026,31768.787154804817
4027,29079.544771704095
4028,27199.897635060897
4029,19180.79948336028
4030,10334.320912493356
4031,7026.6578683598655
4032,6058.995865778583
4033,6446.527244282099
4034,7208.6851088892145
4035,7000.544534866533
4036,6531.351326047359
4037,6979.969380657347
4038,7065.506535267138
4039,6728.4756835687585
4040,6908.821703597396
4041,6891.741156668629
4042,6857.422046465783
4043,6659.732662850899
4044,6363.384134432117
4045,5892.736461376072
4046,7126.059429607459
4047,6298.687891623484
4048,6609.819412277411
4049,6682.919913710396
4050,6700.617910104596
4051,6098.953467391353
4052,6797.649693162286
4053,6080.449957808676
4054,7018.42896994342
4055,7210.72849336571
4056,6584.215546086454
4057,6781.729364661034
4058,6650.75668181312
4059,6243.919310225862
4060,6276.997721102756
4061,6898.59835898595
4062,6843.173940027968
4063,7292.481352134114
4064,7100.975824916708
4065,7209.072358251817
4066,6822.01964803828
4067,6343.41587790626
4068,6533.911328347321
4069,6470.807614000901
4070,6508.447144645656
4071,6832.457628960655
4072,6506.712459499193
4073,6860.507510582282
4074,6172.140725225059
4075,6494.587265092932
4076,6904.20660798577
4077,6094.105348300578
4078,7156.3300893564565
4079,6745.781771703164
4080,7372.772952086065
4081,6654.612971690675
4082,6766.862799316003
4083,7075.14017305233
4084,6124.118903283518
4085,6865.1568661115525
4086,6446.482378736991
4087,6722.229791813859
4088,6506.679269553334
4089,6093.740419678854
4090,7760.879598181857
4091,12297.951925559439
4092,22797.118734082484
4093,23787.204205017977
4094,26103.93292935295
4095,27445.802502025275
4096,24700.667605028186
4097,29163.89359825271
4098,30964.66151184723
4099,29347.01866863867
4100,26989.32410266461
4101,19685.407567446644
4102,9896.835226586225
4103,6531.411232475355
4104,6254.699147251086
4105,6277.531778652257
4106,6871.979053065422
4107,6897.387826991343
4108,6719.184729856931
4109,6252.064419908342
4110,6371.895485835469
4111,7048.470815845799
4112,6458.181651192842
4113,6707.227034573095
4114,7648.798408738211
4115,11169.357996102059
4116,21426.738828523197
4117,23617.47624726974
4118,27593.719034071208
4119,28124.578889044482
4120,27247.05513886925
4121,30050.872441843312
4122,29232.233482354954
4123,29398.449559542205
4124,27236.915920167015
4125,21155.796731508333
4126,10130.780882518902
4127,6575.949134820471
4128,6922.017531126826
4129,6396.351456353958
4130,6506.619750206964
4131,7043.410174052864
4132,6680.959218425343
4133,6937.774443284885
4134,6979.2230656434895
4135,6414.408767254719
4136,6408.859023565726
4137,6885.087645266239
4138,8083.707478880966
4139,11578.890440299232
4140,20973.457241129923
4141,23287.513384980346
4142,26334.95925678116
4143,30724.312093633715
4144,24977.958890020127
4145,27653.552300841275
4146,32565.014290409905
